capacity_kind,point_role,gas_day,effective_at_utc,effective_at_operator_local,cycle,operator_location_id,operator_segment_id,location_name,zone,facility_id,segment_id,flow_direction,design_capacity_dth_per_day,operating_capacity_dth_per_day,scheduled_quantity_dth_per_day,available_capacity_dth_per_day,interruptible_scheduled,all_quantity_available,quantity_reason,available_reconciles,source_posted_at_utc,observed_at_utc,available_at_utc,measurement_basis,content_sha256,canonical_url,raw_path,artifact_id
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420296,823,FORSTHIL/TGP FOREST HILL LA RAPIDES,L,TGP:420296,TGP:SEG:823,D,3402,3402.0,17.0,3385.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420406,823,ELIZ NG/TGP ELIZABETH LA EMERGENCY,L,TGP:420406,TGP:SEG:823,D,10071,10071.0,110.0,9961.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420447,823,PELICANG/TGP HARRISONBURG LA CATAHO,L,TGP:420447,TGP:SEG:823,D,3287,3287.0,43.0,3244.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420530,823,DELTA LA/TGP GLENMORA LA EXCH RAPID,L,TGP:420530,TGP:SEG:823,D,4909,4909.0,1.0,4908.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420629,823,ELIZ NG/TGP OAKDALE DETENTION SALES,L,TGP:420629,TGP:SEG:823,D,9818,9818.0,110.0,9708.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420687,823,ELIZ NG/TGP ALLEN PARISH PRISON SAL,L,TGP:420687,TGP:SEG:823,D,4526,4526.0,110.0,4416.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420755,823,ATMOS TL/TGP LASALLE PARISH NEBO SA,L,TGP:420755,TGP:SEG:823,D,200,200.0,15.0,185.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420920,823,XH/TGP NEBO HEMPHILL GAS PLANT LA S,L,TGP:420920,TGP:SEG:823,D,5039,5039.0,0.0,5039.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,421034,823,ANR/TGP RAPIDES RAPIDES,L,TGP:421034,TGP:SEG:823,BD,365000,365000.0,0.0,365000.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,421042,823,ELIZ NG/TGP EVANGELINE SALES EVANGE,L,TGP:421042,TGP:SEG:823,D,6020,6020.0,820.0,5200.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,421043,823,PINE PRA/TGP PINE PRAIRIE NORTH RAP,L,TGP:421043,TGP:SEG:823,BD,630375,200000.0,23625.0,176375.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,53486,823,AIRLIQAT/TGP TIMBERLANE BIOGAS BUYB,L,TGP:53486,TGP:SEG:823,D,635,635.0,280.0,355.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420211,834,ATMOS-MS/TGP GREENWOOD MS LEFLORE,01,TGP:420211,TGP:SEG:834,D,36587,36587.0,0.0,36587.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420279,834,ATMOS TL/TGP CROWVILLE LA FRANKLIN,01,TGP:420279,TGP:SEG:834,D,3756,3756.0,15.0,3741.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420328,834,ATMOS-MS/TGP HARDY STA MS GRENADA,01,TGP:420328,TGP:SEG:834,D,14308,14308.0,105.0,14203.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420441,834,ATMOS TL/TGP TRANSYLVANIA LA EAST C,01,TGP:420441,TGP:SEG:834,D,4585,4585.0,10.0,4575.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420506,834,ATMOS-MS/TGP HOLCOMB MS GRENADA,01,TGP:420506,TGP:SEG:834,D,1189,1189.0,0.0,1189.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,49554,834,BBTMIDLA/TGP NORTH PEOPLES RD FRANK,01,TGP:49554,TGP:SEG:834,D,51250,51250.0,1724.0,49526.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420046,847,SYMMETRY/TGP RIPLEY MS TIPPAH,01,TGP:420046,TGP:SEG:847,D,17395,17395.0,3800.0,13595.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420047,847,NEWALBNY/TGP NEW ALBANY MS UNION,01,TGP:420047,TGP:SEG:847,D,14162,14162.0,1000.0,13162.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420058,847,BBT ALTN/TGP CORINTH MS ALCORN,01,TGP:420058,TGP:SEG:847,D,116073,116073.0,106.0,115967.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420215,847,DELTAMS/TGP COFFEEVILLE MS YALOBUSH,01,TGP:420215,TGP:SEG:847,D,4223,4223.0,8.0,4215.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420223,847,SAVANNAH/TGP SAVANNAH TN HARDIN,01,TGP:420223,TGP:SEG:847,D,16422,16422.0,600.0,15822.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420276,847,BLDWYN/TGP BALDWYN MS TIPPAH,01,TGP:420276,TGP:SEG:847,D,11035,11035.0,193.0,10842.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420282,847,NEWALBNY/TGP COTTON PLANT MS UNION,01,TGP:420282,TGP:SEG:847,D,16964,16964.0,0.0,16964.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420362,847,UTILMGMT/TGP PONTOTOC MS UNION,01,TGP:420362,TGP:SEG:847,D,14457,14457.0,325.0,14132.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420429,847,BOONEVIL/TGP BOONEVILLE MS TIPPAH,01,TGP:420429,TGP:SEG:847,D,18902,18902.0,520.0,18382.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420483,847,CORINTH/TGP CORINTH MS  2 ALCORN,01,TGP:420483,TGP:SEG:847,D,26546,26546.0,471.0,26075.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420662,847,UTILMGMT/TGP PONTOTOC MS SALES  2 L,01,TGP:420662,TGP:SEG:847,D,18418,18418.0,0.0,18418.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420705,847,CORINTH/TGP NORTH CORINTH MS ALCORN,01,TGP:420705,TGP:SEG:847,D,26206,26206.0,264.0,25942.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
point,delivery,2026-08-31,2026-08-31T14:00:00.000000Z,2026-08-31T09:00:00,EVENING,420706,847,TEAC/TGP CLIFTON SALES WAYNE,01,TGP:420706,TGP:SEG:847,D,1646,1646.0,65.0,1581.0,False,True,,True,2026-08-31T01:46:00.000000Z,2026-08-31T14:44:23.756307Z,2026-08-31T14:44:23.756307Z,Million BTU's (displayed as Dth),7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67,https://pipeline2.kindermorgan.com/Capacity/OpAvailPoint.aspx?code=TGP,data/raw/km_tgp_point_delivery_capacity/2026/08/31/7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67.xlsx,km_tgp_point_delivery_capacity:1788187463756307000:7d3a3704ceb7fce4f1996b3595e796aae4d0ce40ed8dd8ebf2e12a22da533c67
