operator_location_id,location_name,flow_role,flow_role_label,location_type,county_name,state_abbreviation,receipt_zone,delivery_zone,operator_segment_id,interconnect_indicator,counterparty_name,counterparty_ferc_cid,latitude,longitude,coordinate_method,coordinate_precision,matched_geography_id,matched_geography_name,location_artifact_id,coordinate_artifact_id,observed_at_utc
420101,TRNSCO/TGP RIVERVALE NEW JERSEY BER,B,bidirectional,INT,BERGEN,NJ,Z5,Z5,324,True,TRANSCONTINENTAL GAS PIPELINE COMPANY LLC,C000654,40.959698,-74.074727,census_county_internal_point,county,34003,Bergen County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420516,PSEG/TGP RINGWOOD NJ PASSAIC,D,delivery,LDC,PASSAIC,NJ,Z5,Z5,324,True,PUBLIC SERVICE ELECTRIC & GAS COMPANY,,41.036655,-74.299408,census_county_internal_point,county,34031,Passaic County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420339,PSEG/TGP WEST MILFORD NJ PASSAIC,D,delivery,LDC,PASSAIC,NJ,Z5,Z5,324,True,PUBLIC SERVICE ELECTRIC & GAS COMPANY,,41.036655,-74.299408,census_county_internal_point,county,34031,Passaic County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420410,ELIZTOWN/TGP SUSSEX NJ SUSSEX,D,delivery,LDC,SUSSEX,NJ,Z5,Z5,324,True,ELIZABETHTOWN GAS COMPANY,,41.137461,-74.691914,census_county_internal_point,county,34037,Sussex County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420450,ELIZTOWN/TGP VERNON NJ SUSSEX,D,delivery,LDC,SUSSEX,NJ,Z5,Z5,324,True,ELIZABETHTOWN GAS COMPANY,,41.137461,-74.691914,census_county_internal_point,county,34037,Sussex County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
421022,GB II NY/TGP GLENMONT SALES ALBANY,D,delivery,EGN,ALBANY,NY,Z5,Z5,249,True,GB II NEW YORK LLC,,42.58824,-73.97401,census_county_internal_point,county,36001,Albany County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420275,HUDSON/TGP CEDAR HILL NY ALBANY,D,delivery,LDC,ALBANY,NY,Z5,Z5,249,True,CENTRAL HUDSON GAS & ELECTRIC CORPORATION,,42.58824,-73.97401,census_county_internal_point,county,36001,Albany County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420918,NIAGMOH/TGP SOUTH ALBANY ALBANY,D,delivery,LDC,ALBANY,NY,Z5,Z5,249,True,NIAGARA MOHAWK POWER CORPORATION D/B/A/ NATIONAL GRID,,42.58824,-73.97401,census_county_internal_point,county,36001,Albany County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420816,NRGBM/TGP BETHLEHEM SALES ALBANY,D,delivery,LDC,ALBANY,NY,Z5,Z5,249,True,NRG BUSINESS MARKETING LLC,,42.58824,-73.97401,census_county_internal_point,county,36001,Albany County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420731,SELKIRK/TGP SELKIRK SMS ALBANY,D,delivery,EGN,ALBANY,NY,Z5,Z5,249,True,SELKIRK COGEN PARTNERS L. P.,,42.58824,-73.97401,census_county_internal_point,county,36001,Albany County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
411976,BURLGTON/TGP FOSTERVILLE DEHY CAYUG,R,receipt,WHD,CAYUGA,NY,Z5,Z5,237,True,BURLINGTON RESOURCES TRADING INC.,,43.008546,-76.574587,census_county_internal_point,county,36011,Cayuga County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420943,JAMESTWN/TGP NORNEW ENERGY SUPPLY C,D,delivery,LDC,CHAUTAUQUA,NY,Z5,Z5,224,True,JAMESTOWN BOARD OF PUBLIC UTILITIES,,42.304216,-79.407595,census_county_internal_point,county,36013,Chautauqua County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
411800,LENAPE/TGP BEAR LAKE DEHY CHAUTAUQU,R,receipt,WHD,CHAUTAUQUA,NY,Z5,Z5,224,True,LENAPE RESOURCES INC.,,42.304216,-79.407595,census_county_internal_point,county,36013,Chautauqua County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
411388,MKEYGATH/TGP MAYVILLE DEHY CHAUTAUQ,R,receipt,GTH,CHAUTAUQUA,NY,Z5,Z5,224,True,EMKEY GATHERING LLC,,42.304216,-79.407595,census_county_internal_point,county,36013,Chautauqua County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420088,NFG/TGP MAYVILLE NEW YORK CHAUTAUQU,D,delivery,INT,CHAUTAUQUA,NY,Z5,Z5,224,True,NATIONAL FUEL GAS SUPPLY CORP,C000046,42.304216,-79.407595,census_county_internal_point,county,36013,Chautauqua County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420243,NFG/TGP NASHVILLE STORAGE NEW YORK,D,delivery,INT,CHAUTAUQUA,NY,Z5,Z5,224,True,NATIONAL FUEL GAS SUPPLY CORP,C000046,42.304216,-79.407595,census_county_internal_point,county,36013,Chautauqua County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420428,NFG/TGP SHERMAN NEW YORK CHAUTAUQUA,D,delivery,INT,CHAUTAUQUA,NY,Z5,Z5,224,True,NATIONAL FUEL GAS SUPPLY CORP,C000046,42.304216,-79.407595,census_county_internal_point,county,36013,Chautauqua County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
411928,RANGEAPP/TGP SUMMER DALE DEHY CHAUT,R,receipt,GTH,CHAUTAUQUA,NY,Z5,Z5,224,True,RANGE RESOURCES - APPALACHIA LLC,,42.304216,-79.407595,census_county_internal_point,county,36013,Chautauqua County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
411781,SOJERSEY/TGP LAKE SHORE DEHY CHAUTA,R,receipt,WHD,CHAUTAUQUA,NY,Z5,Z5,224,True,SOUTH JERSEY RESOURCES GROUP LLC,,42.304216,-79.407595,census_county_internal_point,county,36013,Chautauqua County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420814,NYSEG/TGP CANAAN SALES COLUMBIA,D,delivery,LDC,COLUMBIA,NY,Z5,Z5,249,True,NEW YORK STATE ELECTRIC AND GAS CORPORATION,C000621,42.247696,-73.626718,census_county_internal_point,county,36021,Columbia County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
55650,PCG POOL - ZN 5 200 LEG EAST,B,bidirectional,PPT,COLUMBIA,NY,Z5,Z5,249,False,,,42.247696,-73.626718,census_county_internal_point,county,36021,Columbia County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420868,POOLING PT - 200 LEG - ZONE 5,B,bidirectional,PPT,COLUMBIA,NY,Z5,Z5,249,False,,,42.247696,-73.626718,census_county_internal_point,county,36021,Columbia County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
50679,POOLING PT-200 LEG EAST- ZN 5,B,bidirectional,PPT,COLUMBIA,NY,Z5,Z5,249,False,,,42.247696,-73.626718,census_county_internal_point,county,36021,Columbia County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420502,EGTS/TGP MARILLA NY ERIE,D,delivery,INT,ERIE,NY,Z5,Z5,295,True,EASTERN GAS TRANSMISSION AND STORAGE INC.,C000160,42.752759,-78.778192,census_county_internal_point,county,36029,Erie County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420497,NFG/TGP CLARENCE NY ERIE,D,delivery,INT,ERIE,NY,Z5,Z5,295,True,NATIONAL FUEL GAS SUPPLY CORP,C000046,42.752759,-78.778192,census_county_internal_point,county,36029,Erie County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
49756,NFG/TGP COLDEN INTERCONNECT ERIE,B,bidirectional,INT,ERIE,NY,Z5,Z5,224,True,NATIONAL FUEL GAS SUPPLY CORP,C000046,42.752759,-78.778192,census_county_internal_point,county,36029,Erie County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
412865,NFG/TGP EAST AURORA NEW YORK ERIE,B,bidirectional,INT,ERIE,NY,Z5,Z5,295,True,NATIONAL FUEL GAS SUPPLY CORP,C000046,42.752759,-78.778192,census_county_internal_point,county,36029,Erie County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
460003,NFG/TGP HAMBURG COLDEN INJECTION ER,B,bidirectional,INT,ERIE,NY,Z5,Z5,224,True,NATIONAL FUEL GAS SUPPLY CORP,C000046,42.752759,-78.778192,census_county_internal_point,county,36029,Erie County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420076,NFG/TGP HAMBURG NY ERIE,B,bidirectional,INT,ERIE,NY,Z5,Z5,224,True,NATIONAL FUEL GAS SUPPLY CORP,C000046,42.752759,-78.778192,census_county_internal_point,county,36029,Erie County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
55648,PCG POOL - ZN 5 NIAGARA,B,bidirectional,PPT,ERIE,NY,Z5,Z5,295,False,,,42.752759,-78.778192,census_county_internal_point,county,36029,Erie County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420870,POOLING PT - NIAGARA SPUR - ZO,B,bidirectional,PPT,ERIE,NY,Z5,Z5,295,False,,,42.752759,-78.778192,census_county_internal_point,county,36029,Erie County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420854,TGP/TGP EAST AURORA NY LOGICAL,B,bidirectional,VIR,ERIE,NY,Z5,Z5,230,False,,,42.752759,-78.778192,census_county_internal_point,county,36029,Erie County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420897,NYSEG/TGP RICHFIELD SPRINGS HERKIME,D,delivery,LDC,HERKIMER,NY,Z5,Z5,245,True,NEW YORK STATE ELECTRIC AND GAS CORPORATION,C000621,43.571009,-74.841097,census_county_internal_point,county,36043,Herkimer County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
412870,EGTS/TGP CRAIGS: RIP 232G 101.1 LIV,R,receipt,INT,LIVINGSTON,NY,Z5,Z5,230,True,EASTERN GAS TRANSMISSION AND STORAGE INC.,C000160,42.729042,-77.778463,census_county_internal_point,county,36051,Livingston County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420688,EGTS/TGP LAKEVILLE SALES LIVINGSTON,D,delivery,INT,LIVINGSTON,NY,Z5,Z5,233,True,EASTERN GAS TRANSMISSION AND STORAGE INC.,C000160,42.729042,-77.778463,census_county_internal_point,county,36051,Livingston County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
412065,EGTS/TGP MORRISVILLE TRANSPORT MADI,R,receipt,INT,MADISON,NY,Z5,Z5,241,True,EASTERN GAS TRANSMISSION AND STORAGE INC.,C000160,42.910026,-75.663575,census_county_internal_point,county,36053,Madison County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
47592,HAMVIL/TGP VILLAGE OF HAMILTON NY M,D,delivery,LDC,MADISON,NY,Z5,Z5,241,True,VILLAGE OF HAMILTON,,42.910026,-75.663575,census_county_internal_point,county,36053,Madison County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
54378,CAMBRIAA/TGP SHELBY CRUSHED STONE N,D,delivery,END,NIAGARA,NY,Z5,Z5,295,True,CAMBRIA ASPHALT PRODUCTS INC.,,43.272672,-78.812943,census_county_internal_point,county,36063,Niagara County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420092,NFG/TGP LEWISTON NY NIAGARA,D,delivery,INT,NIAGARA,NY,Z5,Z5,296,True,NATIONAL FUEL GAS SUPPLY CORP,C000046,43.272672,-78.812943,census_county_internal_point,county,36063,Niagara County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420326,NFG/TGP PEKIN NEW YORK NIAGARA,D,delivery,INT,NIAGARA,NY,Z5,Z5,296,True,NATIONAL FUEL GAS SUPPLY CORP,C000046,43.272672,-78.812943,census_county_internal_point,county,36063,Niagara County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420221,NYSEG/TGP LOCKPORT NY NIAGARA,D,delivery,LDC,NIAGARA,NY,Z5,Z5,295,True,NEW YORK STATE ELECTRIC AND GAS CORPORATION,C000621,43.272672,-78.812943,census_county_internal_point,county,36063,Niagara County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420739,SHELL/TGP HARRISON CO GEN SALES NIA,D,delivery,EGN,NIAGARA,NY,Z5,Z5,295,True,SHELL ENERGY NORTH AMERICA (US) L.P.,,43.272672,-78.812943,census_county_internal_point,county,36063,Niagara County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420772,TGP/TGP NIAGARA CNTY TRANSPORT NIAG,B,bidirectional,INT,NIAGARA,NY,Z5,Z5,296,False,,,43.272672,-78.812943,census_county_internal_point,county,36063,Niagara County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
421079,TRANSCAN/TGP UDP NIAGARA RIVER DELI,D,delivery,INT,NIAGARA,NY,Z5,Z5,296,True,TRANSCANADA PIPELINES LIMITED,,43.272672,-78.812943,census_county_internal_point,county,36063,Niagara County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
410902,TRANSCAN/TGP UDP NIAGARA RIVER NIAG,B,bidirectional,INT,NIAGARA,NY,Z5,Z5,296,True,TRANSCANADA PIPELINES LIMITED,,43.272672,-78.812943,census_county_internal_point,county,36063,Niagara County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420732,POA/TGP SYRACUSE COGEN SALES ONONDA,D,delivery,END,ONONDAGA,NY,Z5,Z5,241,True,PROJECT ORANGE ASSOCIATES LLC,,43.006516,-76.196134,census_county_internal_point,county,36067,Onondaga County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420617,EGTS/TGP HOPEWELL SALES ONTARIO,D,delivery,INT,ONTARIO,NY,Z5,Z5,233,True,EASTERN GAS TRANSMISSION AND STORAGE INC.,C000160,42.856357,-77.303497,census_county_internal_point,county,36069,Ontario County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420086,EGTS/TGP PHELPS NY ONTARIO,D,delivery,INT,ONTARIO,NY,Z5,Z5,237,True,EASTERN GAS TRANSMISSION AND STORAGE INC.,C000160,42.856357,-77.303497,census_county_internal_point,county,36069,Ontario County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
412856,EMPIREPL/TGP CANANDAIGUA ONTARIO,R,receipt,INT,ONTARIO,NY,Z5,Z5,233,True,EMPIRE PIPELINE CORP.,C000047,42.856357,-77.303497,census_county_internal_point,county,36069,Ontario County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420526,HONEOYE/TGP UDP HONEOYE NEW YORK ON,B,bidirectional,STR,ONTARIO,NY,Z5,Z5,233,True,HONEOYE STORAGE CORPORATION,C001932,42.856357,-77.303497,census_county_internal_point,county,36069,Ontario County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
55649,PCG POOL - ZN 5 200 LEG WEST,B,bidirectional,PPT,ONTARIO,NY,Z5,Z5,237,False,,,42.856357,-77.303497,census_county_internal_point,county,36069,Ontario County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
50763,POOLING PT- 200 LEG WEST- ZN 5,B,bidirectional,PPT,ONTARIO,NY,Z5,Z5,237,False,,,42.856357,-77.303497,census_county_internal_point,county,36069,Ontario County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
405413,TGP/TGP CANANDAIGUA LOGICAL,B,bidirectional,VIR,ONTARIO,NY,Z5,Z5,233,False,,,42.856357,-77.303497,census_county_internal_point,county,36069,Ontario County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420214,EGTS/TGP BROOKVIEW NY RENSSELAER,D,delivery,INT,RENSSELAER,NY,Z5,Z5,249,True,EASTERN GAS TRANSMISSION AND STORAGE INC.,C000160,42.710421,-73.513845,census_county_internal_point,county,36083,Rensselaer County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
